[220,282,20,-11,-76,267,192,207,252],[1]
[221,282,76,-42,-85,267,193,207,253],[1]
[222,283,23,-11,-77,267,193,208,253],[1]
[221,283,18,-9,-74,267,192,207,252],[1]
[221,283,47,-22,-81,267,192,207,252],[1]
[221,283,16,-8,-74,267,193,208,252],[1]
[220,282,32,-15,-78,266,192,207,252],[1]
[221,282,40,-16,-78,266,191,207,252],[1]
[220,282,37,-16,-79,267,192,206,252],[1]
[221,283,28,-13,-77,269,195,209,252],[1]
[220,282,85,-41,-82,266,192,206,251],[1]
[221,281,3,-85,-77,267,191,206,252],[1]
[219,281,-6,-80,-74,266,191,206,251],[1]
[221,281,2,-85,-77,266,192,207,252],[1]
[220,281,15,-10,-75,266,193,207,252],[1]
[221,281,38,-70,-80,266,191,207,252],[1]
[220,280,-32,-84,-71,266,192,206,252],[1]
[220,281,58,-59,-81,266,192,207,252],[1]
[220,280,-4,-81,-75,266,192,207,252],[1]
[219,280,-5,-80,-75,265,192,207,251],[1]
[221,279,-5,-81,-75,270,195,208,253],[1]
[218,281,-13,-80,-73,265,192,206,250],[1]
[218,282,14,-79,-78,264,192,206,249],[1]
[219,283,39,-19,-80,265,190,205,249],[1]
[218,284,18,-10,-75,266,194,205,249],[1]
[218,282,58,-59,-81,265,191,205,249],[1]
[218,283,25,-12,-77,264,189,203,249],[1]
[218,283,27,-13,-78,266,194,206,249],[1]
[219,282,23,-12,-77,266,191,206,250],[1]
[219,283,18,-10,-76,265,191,206,250],[1]
[219,282,36,-13,-77,267,191,206,250],[1]
[218,283,16,-9,-75,265,192,206,250],[1]
[218,283,87,-44,-82,266,191,205,249],[1]
[218,283,20,-11,-76,265,190,205,249],[1]
[219,282,82,-47,-82,266,190,205,250],[1]
[219,283,35,-16,-79,266,191,206,250],[1]
[220,282,28,-13,-77,268,192,207,251],[1]
[220,282,8,-86,-78,266,192,206,250],[1]
[219,282,88,-42,-82,267,191,205,251],[1]
[220,282,25,-12,-77,269,193,207,252],[1]
[219,283,32,-14,-78,267,191,206,251],[1]
[219,282,49,-64,-81,267,191,206,251],[1]
[220,282,26,-12,-77,268,193,207,251],[1]
[221,282,22,-11,-77,268,193,207,252],[1]
[220,283,33,-15,-79,268,194,208,253],[1]
[220,283,46,-20,-80,267,192,206,252],[1]
[220,282,39,-70,-80,268,192,207,252],[1]
[221,283,36,-16,-79,268,192,207,252],[1]
[220,282,85,-45,-82,267,193,207,252],[1]
[219,283,34,-16,-79,266,192,207,251],[1]
[220,282,33,-15,-78,267,192,206,252],[1]
[220,283,23,-11,-76,267,192,207,252],[1]
[220,282,16,-9,-75,267,193,207,252],[1]
[219,283,33,-15,-78,266,192,207,251],[1]
[219,282,18,-10,-75,267,191,205,251],[1]
[219,282,74,-35,-82,265,191,205,249],[1]
[219,281,-15,-82,-73,265,191,205,250],[1]
[218,282,55,-62,-81,266,190,205,250],[1]
[219,281,50,-63,-81,265,191,205,250],[1]
[219,281,-1,-84,-76,266,191,205,250],[1]
[220,282,35,-16,-79,266,191,205,251],[1]
[219,283,22,-12,-77,266,190,205,251],[1]
[219,282,20,-11,-76,266,191,206,250],[1]
[218,283,41,-19,-80,266,195,206,249],[1]
[218,283,52,-25,-81,264,189,204,249],[1]
[218,283,23,-12,-77,265,190,204,249],[1]
[217,283,82,-47,-82,265,190,204,249],[1]
[217,283,45,-65,-80,265,191,204,249],[1]
[218,281,17,-77,-78,265,190,205,249],[1]
[219,283,72,-52,-82,265,190,205,250],[1]
[218,283,22,-11,-77,265,190,204,250],[1]
[217,282,-8,-80,-74,264,190,204,248],[1]
[217,282,2,-85,-77,264,189,203,249],[1]
[218,282,26,-75,-79,264,190,205,249],[1]
[218,282,41,-18,-80,264,191,205,249],[1]
[218,282,37,-72,-80,265,190,204,249],[1]
[217,282,79,-49,-82,265,190,205,249],[1]
[218,283,28,-13,-78,264,190,205,249],[1]
[218,283,23,-11,-77,266,191,205,250],[1]
[218,283,21,-11,-76,264,190,204,249],[1]
[217,282,22,-12,-77,265,190,204,249],[1]
[218,282,69,-32,-82,264,190,204,249],[1]
[219,283,51,-62,-81,266,194,206,250],[1]
[218,283,86,-41,-82,266,191,205,250],[1]
[218,282,-3,-84,-75,265,189,204,250],[1]
[218,282,-4,-85,-76,265,190,205,249],[1]
[218,282,-2,-79,-75,264,190,205,249],[1]
[219,282,22,-11,-77,266,190,205,250],[1]
[218,282,-4,-80,-75,265,191,205,249],[1]
[217,282,-5,-82,-75,264,191,205,249],[1]
[218,283,-14,-81,-73,267,189,205,250],[1]
[220,283,32,-14,-78,266,190,205,250],[1]
[219,282,4,-86,-77,267,191,206,250],[1]
[219,281,3,-86,-77,265,191,205,249],[1]
[219,282,-6,-80,-74,265,191,206,250],[1]
[219,282,4,-80,-76,265,191,206,250],[1]
[219,282,82,-47,-82,265,192,206,250],[1]
[219,281,72,-52,-82,265,191,205,250],[1]
[218,281,0,-80,-76,267,191,205,251],[1]
[219,282,74,-51,-82,266,192,206,251],[1]
[219,281,9,-80,-77,266,191,205,250],[1]
[219,282,25,-13,-78,266,192,206,251],[1]
[256,288,0,79,0,294,218,232,278],[-1]
[262,291,0,85,0,296,222,236,281],[-1]
[264,294,0,85,0,297,221,237,282],[-1]
[266,299,0,85,0,299,224,239,282],[-1]
[268,302,0,84,0,302,226,242,286],[-1]
[269,302,0,85,0,305,228,243,289],[-1]
[270,306,0,85,0,304,228,243,288],[-1]
[267,307,-1,83,1,302,225,240,286],[-1]
[266,305,0,85,0,300,223,239,284],[-1]
[265,306,0,85,0,300,223,238,284],[-1]
[265,307,0,85,0,300,222,237,283],[-1]
[265,315,0,-85,0,299,220,237,283],[-1]
[265,321,-47,-85,10,301,217,235,283],[-1]
[264,322,-41,-80,11,299,219,236,282],[-1]
[263,320,-41,-80,11,299,219,236,281],[-1]
[262,317,0,-85,0,297,218,235,281],[-1]
[259,314,-1,-84,0,295,214,232,278],[-1]
[258,308,0,85,0,293,215,231,276],[-1]
[256,303,0,85,0,292,216,230,276],[-1]
[256,300,0,85,0,292,215,230,276],[-1]
[256,298,0,85,0,290,214,229,274],[-1]
[254,296,0,85,0,290,213,228,274],[-1]
[253,295,0,85,0,288,212,227,273],[-1]
[254,294,-1,83,0,289,212,228,273],[-1]
[258,295,0,85,0,293,217,232,277],[-1]
[261,294,0,85,0,296,219,234,280],[-1]
[261,293,0,85,0,294,219,234,279],[-1]
[258,296,0,85,0,294,217,232,278],[-1]
[257,295,0,85,0,292,217,232,277],[-1]
[258,296,0,85,0,294,216,232,277],[-1]
[259,296,0,85,0,293,217,232,278],[-1]
[257,296,0,85,0,291,216,231,276],[-1]
[257,298,0,85,0,290,216,231,275],[-1]
[257,298,0,85,0,290,216,231,275],[-1]
[256,299,0,85,0,292,215,230,276],[-1]
[256,299,0,85,0,291,215,230,275],[-1]
[256,298,0,85,0,290,214,229,275],[-1]
[256,299,0,85,0,291,215,230,275],[-1]
[256,299,0,85,0,291,214,230,274],[-1]
[255,300,0,85,0,292,213,228,275],[-1]
[255,300,0,85,0,292,215,230,275],[-1]
[256,299,0,85,0,292,215,229,275],[-1]
[256,299,0,85,0,291,215,230,275],[-1]
[255,299,0,85,0,290,214,230,274],[-1]
[255,299,0,85,0,289,213,228,274],[-1]
[256,299,0,85,0,291,213,228,275],[-1]
[257,300,0,85,0,293,215,230,276],[-1]
[257,300,0,85,0,291,216,231,276],[-1]
[256,299,0,85,0,291,215,230,276],[-1]
[256,299,0,85,0,291,216,231,275],[-1]
[257,299,0,85,0,293,216,231,276],[-1]
[257,299,0,85,0,292,215,231,276],[-1]
[256,299,0,85,0,292,216,231,276],[-1]
[257,299,0,85,0,293,216,231,277],[-1]
[258,300,0,85,0,291,220,232,275],[-1]
[256,299,0,85,0,292,214,230,276],[-1]
[256,298,0,85,0,291,215,230,275],[-1]
[256,298,0,85,0,291,215,230,276],[-1]
[256,298,0,85,0,292,216,230,276],[-1]
[256,298,0,85,0,291,215,230,275],[-1]
[257,297,0,85,0,291,215,231,276],[-1]
[257,298,0,85,0,292,216,231,276],[-1]
[258,298,0,85,0,292,218,232,278],[-1]
[258,298,0,85,0,292,216,231,276],[-1]
[257,298,0,85,0,292,216,231,275],[-1]
[257,299,0,85,0,291,217,231,275],[-1]
[257,298,0,85,0,292,216,231,275],[-1]
[257,299,0,85,0,292,216,231,276],[-1]
[258,299,0,85,0,292,216,231,276],[-1]
[257,298,0,85,0,293,216,231,276],[-1]
[257,299,0,85,0,292,216,231,276],[-1]
[256,299,0,85,0,290,215,230,275],[-1]
[256,299,0,85,0,292,215,230,276],[-1]
[257,297,0,85,0,291,216,231,275],[-1]
[256,298,0,85,0,291,215,230,275],[-1]
[256,298,0,85,0,291,214,230,275],[-1]
[255,299,0,85,0,292,214,229,275],[-1]
[255,297,0,85,0,290,214,229,275],[-1]
[255,298,0,85,0,290,214,229,274],[-1]
[255,298,0,85,0,291,215,230,275],[-1]
[256,298,0,85,0,292,214,229,275],[-1]
